SAP,NAME,ADDRESS,ZIPCODE,CITY,COUNTRY,PHONE,FAX,EMAIL,OBS,LINK
231339,JENEFER M. BLACKWELLGLAXO PROF. MOLECULAR PRASITOLOGYWELLCOME TRUST/MRC BUILDINGADDENBROOKE'S HOSPITAL,HILLS ROAD,CB2 2XY,CAMBRIDGE,GB,,,,,
231340,JOE COLSTONNIMRTHE RIDGEWAY,MILL HILL,NW7 1AA,LONDON,GB,,,,,
231341,MICHAEL OWENGLAXOSMITHKLINE,MEDICINE R.CENTRGUNNNELS WOOD ROAD,SG1 2NY,HERTS,GB,,,,,
231342,CHRIS HAMHEALTH SERVICES MANAGEMENT CENTRE,40 EDGBASTON PARK ROAD,B15 2RT,BIRMINGHAM,GB,,,,,
231343,JACQUES LUCIEN RAYMOND CHATELET,LES CHARTRAS 09240,0,LA BASTILHE DE SEROU,FR,,,,,
231344,FRANÇOIS PERRIER,110 CHEMIN DE LA CORGNE,30140,ANDUZE,FR,,,,,
231345,RESIA,"Via Manzoni, 31",20121,Milão - Italia,IT,,,,,
231346,KÜNSTLERSEKRETARIAT AM GASTEIG,"ROSENHEIMER STRASSE, 52",81669,MUNIQUE - ALEMANHA,DE,,,,,
231347,SOFTWARE CIENTIFICO S.L.,"Pº Castellana-210, Planta 18-Ofici",28046,Madrid,ES,00 34 91 359 01 82,00 34 91 359 01 77,,,
231348,Ballet Preljocaj,Rue des Allumettes,13098,Aix-en-Provence - França,FR,,,,,
231349,NEW ENGLAND BIOLABS GMBH,BRÜNINGSTRASSE 50 - GEB.G810,65926,FRANKFURT,DE,0049 69 305 231 40,69 305 231 49,,,
231350,ERIK NELSON WERNER,JOHAN SEBASTIAN BACHSTR. 24,80673,MUNIQUE,DE,,,,,
231351,LA PENSEE RUSSE,"22, rue du Pont neuf",75001,PARIS,FR,00 331 48 77,,,,
231352,EMBNET AUSTRIA,DR. BIHR-GASSE 9,1030,VIENNA,AT,,,,,
231353,Altomedia,"19 Rue Béranger,",75003,Paris - France,FR,,,,,
231354,ANA LAGUNA,GÖTGATEN 83 4tr,11662,STOCKOLM,SE,,,,,
231355,JAN KODET,"ARIBAU 20, 3.2",8011,BARCELONA,ES,,,,,
231356,GIORGIO CASARIHUMAN MOLECULAR GENETICS UNITDIBIT-SAN RAFFAELE HOSPITAL,VIA OLGETTINA 58,20132,MILAN,IT,,,,,
231357,François Ascher,"6, rue Raspail",94200,Ivry-sur-Seine,FR,,,,,
231358,LEDA MARIA MAZZEI FERNANDES,LEONRODSTRASSE 83,80636,MUNIQUE,DE,,,,,
231359,"APOLLO SCIENTIFIC, LTD.",Whitefield Road - Bredbury - Stockp,SK6 2QR,Cheshire,GB,0161 406 0505,0161 406 0506,sales@apolloscientific.co.uk,,
231360,LIBRAIRIE DES PP. MECHITHARISTES,"VII, Mechitaristengasse 4",1070,Wien (Autriche),AT,,,,,
231361,UKSIP-Unit Kingdom Soc Inv Professi,21 Ironmonger Lane,EC2V 8EY,LONDON -ENGLAND,GB,,,,,
231362,"AMV AGENCIA LITERARIA, S.L","9-2º dcha Maldonadas,",28005,MADRID - España,ES,,,,,
231363,AIR FRANCE - AGENCE ENVOL,"126, RUE DE LAGNY",93100,MONTREUIL,FR,,,,,
231367,CRISTINA VETRONE,PZZA PRINCIPE UMBERTO 35,80100,NAPOLI,IT,,,,,
231368,LORELLA MONTI,"VIA DELLE ZITE, 9",80100,NAPOLI,IT,,,,,
231369,ENZA PRESTIA,"VIA PONTE, 40 GRIZZANA MORANDI",40124,BOLONHA,IT,,,,,
231370,ENZA PAGLIARA,"ZI 522, CONTRADA FERRARI",74015,MARTINA FRANCA (TA),IT,,,,,
231371,RAFAEL FERNÁNDEZ-CHACÓNDEP.FISIOLOGÍA MÉDICA Y BIOFÍSICAFACULTAD DE MEDICINA,AV. SANCHEZ-PIZJUAN 4,41009,SEVILHA,ES,,,,,
231372,DARIO A. PROTTIMPI FOR BRAIN RESEARCHDEPARTMENT OF NEUROANATOMY,DEUTSCHORDENSTR. 46,60528,FRANKFURT AM MAIN,DE,,,,,
231373,ANNA MENINICNR-SISSA,VIA BEIRUT 2,34014,TRIESTE,IT,,,,,
231374,ANDREAS JACOBSKLINIK FÜR NEUROLOGIE DER U. KÖLN,GLEUELERSTR. 50,50931,KÖLN,DE,,,,,
231376,EUROMONEY PUBLICATIONS PLC,"NESTOR HOUSE, PLAYHOUSE YARD",EC4V 5EX,LONDON,GB,,,,,
231377,CARITAS DATA LTD,"PAULTON HOUSE, 8 SHEPHERDESS WALK",N1 7LB,LONDON,GB,,,,,
231378,AREA TRAVEL AGENCY LTD.,"MANNERHEIMINTIE, 102 - P.O. BOX 6",251,HELSINKI,FI,,,,,
231379,DIETRICH HENSCHEL,"HALBERSTATERSTRASSE, 7",10711,BERLIN,DE,,,,,
231380,K.G. SAUR VERLAG MÜNCHEN,POSTFACH 701620,81316,MÜNCHEN,DE,,,,,
231381,MICHAEL BRECHTMAX-PLANT-INST.FUER MED.FORSCHUNG,JAHNSTR. 29,69120,HEIDELBERG,DE,,,,,
231382,ELIA FORMISANODEPARTMENT OF NEUROCOGNITIONFACULTY OF PSYCHOLOGYUNIVERSITY MAASTRICHT,UNIVERSITEITSSINGGEL 40,6229 ER,MAASTRICHT,NL,,,,,
231387,MATS EK,GÖTGATAN 83 E,11662,STOCKOLM,SE,,,,,
231388,ANGELA COULTERCHIEF EXECUTIVE PICKER INST EUROPE,KING'S MEAD HOUSE OXPENS ROAD,OX1  1RX,OXFORD,GB,,,,,
231389,"INTERFOCUS, LTD","Spring Rise, 14/15-Falconer Road-Ha",CB9 7XU,Suffolk,GB,+44 1440 703460,+44 1440 704397,,,
231390,GLOBTOURS - REISEN,POSTFACH 15 48,72005,TÜBINGEN,DE,,,,,
231391,GAËLE LE ROI,"294, RUE DE BOURGOGNE",45000,ORLEANS,FR,,,,,
231392,MICHAEL SCHAFER,"WANKSTRASSE, 17",85598,BALD HAM,DE,,,,,
231393,TUI LEISURE TRAVEL GMBH,JUEDENSTR. 20,37077,GOETTINGEN,DE,,,,,
231394,"AFFYMETRIX, UK LTD","VOYAGER, MERCURY BUSSINESS PARK",HP10 0HH,"WOOBURN GREEN, HIGH WYCOMBE",GB,0044 1628 552 500,1628552598,CustomerServicesEurope@affymetrix.com,saleseurope@affymetrix.com (29-09-09),
231395,UNIVERSITY COLLEGE LONDONROYAL FREE AND U.COLLEGE MED.SCHOOL,"WINDEYER BUILDING, 46 CLEVELAND STR",W1T 4JF,LONDON,GB,,,,,
231396,MARIA ISABEL SOBRAL MEYRELLES,"10, AV. DE NEW YORK",75116,PARIS,FR,,,,,
231397,ROBERTO MONARI,VIA VILABIANCA,41058,VIGNOLA (MO),IT,,,,,
231398,EUROPEAN UNION BAROQUE ORCHESTRA,Hordfley / Wootton // Woodstock,OX20 1EP,Oxton,GB,,,,e-mail,
231399,ANNE BURDIN-HELLEBRA,"58, RUE RENNEQUIN",75017,PARIS,FR,,,,,
231400,ASSOCIACION CULTURAL OLIFANTE,AV MONCAYO 13,50582,LITANO - ZARAGOCA,ES,,,,,
231401,"CITTA  FIRENZE,S.A S.DIF CESATI & C","VIA C. GUASTI, 2",50134,FIRENZE,IT,,,,,
231402,PUBLIBOOK.COM,18 RUE DU FAUBOURG DU TEMPLE,75011,PARIS,FR,,,,,
231403,JOAQUIN LÉONDEPARTº ANATOMIA HUMANAFACULTAD DE MEDICINAUNIVERSIDAD DE EXTREMADURA,"AVDA DE ELVAS, S/N",6071,BADAJOZ,ES,,,,,
231404,DAVID ISH-HOROWICZDEVEL.GENETICS LABORATORYCANCER RESEARCH UK,PO BOX 123,WC2A 3PX,LONDON,GB,,,,,
231405,M.ANGELA NIETOINTITUTO CAJAL,"DOCTOR ARCE, 37",28002,MADRID,ES,,,,,
231406,ANTONIO SIMEONEMRC CENTRE FOR DEVEL.NEUROBIOLOGY,"NEW HUNT'S HOUSE, 4TH FLOOR",SE1 1UL,LONDON,GB,,,,,
231407,RIKSTEATERN,RIKSTSKNIK,14583,NORSBORG,SE,,,,,
231408,FERME AVICOLEM. HAAS FRANÇOIS,"4, IMPASSE  DU PONT",67240,KALTENHOUSE,FR,,,,,
231409,HOWARTH  LONDON -WOODWIND INST SPEC,31-35 CHILTERN STREET,LONDON,WIU 7PN,GB,,,,,
231410,P&K AYRES  (VIOLINS),"69-71 SCHOOL LANE DIDSBURY,MANCHEST",M206WN,ENGLAND,GB,,,,,
231411,GERHILD BARON INT ART MANAGEMENT,DORNBACHER STRASSE 41/III/2,1170,VIENA,AT,,,,,
231412,SHEILA CANBY VOSS,BRITISH MUSEUM,0,ENGLAND,GB,,,,,
231413,KWANGCHUL YOUN,FILANDASTRASSE 4,12169,BERLIN,DE,,,,,
231414,POLYPLUS TRANSFECTION SAS,"Faculté de Pharmacie, BP 21",67401,IIIkirch cedex,FR,+33 390 244 328,+33 390 244 329,,,
231415,LUCAS SÁNCHEZDEP.BIOL. CELULAR Y DEL DESARROLLOCENTRO INVESTIGACIONES BIOLÓGICAS,VELÁZQUEZ 144,28006,MADRID,ES,,,,,
231416,YANNIS MICHALAKISCENTRE D'ETUDES SUR LEPOLYMORPHISME MICROORGANISMEUMR CNRS-IRD 9926,"IRD, 911 AV.AGROPOLIS, B.P. 5045",34032,MONTPELLIER CEDEX 1,FR,,,,,
231417,DORIS BACHTROGINST.OF CELL ANIMAL AND POP.BIOLOGY,UNIVERSITY OF EDINBURGH,EH9 3JT,EDINBURGH,GB,,,,,
231418,IVAN MATICUNIVERSITÉ RENÉ DESCARTES-PARIS V,156 RUE DE VAUGIRARD,75730,PARIS CEDEX 15,FR,,,,,
231419,HEIDI BRUNNER,MAASSENSTR. 14,10777,BERLIN,DE,,,,,
231420,LUIGI PETRONI,PIAZZA DE CALDERINI 272,40124,BOLOGNA,IT,,,,,
231421,Financial News,"Stapleton House,  29-33 Scrutton St",EC2A 4HU,London - England,GB,,,,,
231422,STICHTING LOOD,Postbus 628,3500 AP,UTRECHT,NL,,,,,
231423,LASCITO FONDAZIONE CANOVA,Via A. Canova 84,31054,Possagno - TV Italia,IT,,,,,
231424,THE NASH ENSEMBLE OF LONDON,14 Cedars Close,NW4 1TR,HENDON - LONDON - U.K.,GB,,,,,
231425,RIASKOFF CONCERT MANAGEMENT,CONCERTGEBOUWLPLEIN 15,1071 LL,AMSTERDAM - HOLANDA,NL,,,,,
231427,"Elsevier Science, Ltd",Linacre House - Jordan Hill,OX2 8DP,Oxford - U.K.,GB,,,,,
231428,FONDATION CUSTODIACOLLECTION FRITS LUGT,"121, RUE DE LILLE",75007,PARIS,FR,,,,,
231429,"STEMCELL TECNOLOGIESMINIPARC POLYTOC, BÁT.TRAMONTANE",40 RUE DES BERGES,38000,GRENOBLE,FR,+33 4 76047530,476189963,info.eu@stemcell.com,,
231430,EURO MERAGENCE MARITIME - AGENCE VOYGES,5 UAI DE SAUVAGES,34070,MONTPELLIER,FR,,,,,
231431,SCIENCE DIRECT,655  Avenue of the Americas,10010,New York,US,,,,,
231432,SORESTOUEST,"6, RUE GASSENDI",75014,PARIS,FR,,,,,
231433,SAMUELE PALA,VIA SÃO CARLO Nº 2,24040,"LEVATE, BERGAMO",IT,,,,,
231434,SAP SHOP.COM,Krassa & Münch GmbH Eichenweg 19,68723,Schwetzingen,DE,,,,,
231436,TON BISSELINGMOLECULAR BIOLOGY - WAG.UNIVERSITY,DREIJENLAAN 3,6703 HA,WAGENINGEN,NL,,,,,
231437,COLIN BROWNLEEMARINE BIOLOGICSL ASSOCITION,CITADEL HILL,PL1 1PB,PLYMOUTH,GB,,,,,
231438,JIM HASELOFFDEPARTMENT OF PLANT SCIENCEUNIVERSITY OF CAMBRIDGE,DOWNING STREET,CB2 3EA,CAMBRIDGE,GB,,,,,
231439,GERD WERNER JUERGENS,BRAHMSWEG 9,72076,TUEBINGEN,DE,,,,,
231440,IOAN NEGRUTIUECOLE NORMAL SUPÉRIEURE DE LYONREPROD.ET DÉVELOP.PLANTS - ENS/LR5,"46,ALLÉE D'ITALIE",69364,LYON Cedex 07,FR,,,,,
231441,CATHIE MARTINJOHN INNES CENTRE,COLNEY LANE,NR4 7UH,NORWICH,GB,,,,,
231442,ASKNET.DE,Vincenz-Priessnitz-Str. 3,76131,Karlsruhe,DE,49 721 96458 0,49 721 96458 99,info@asknet.de,,
231443,BLACKWELL'S ONLINE BOOKSHOP,50  BROAD STREET,OX1 3BQ,OXFORD,GB,,,,,
231446,"CHARLES RIVER LABOR. ESPANHA, S.A.","C/PARAIRES, 1-7 NAVE 5 - CENTRO IND",8130,SANTA PERPÈTUA DE MOGODA,ES,00 34 937 192,937 290 366,,,
231447,MARIA BEATRIZ VALDEZ FERREIRA,WICHELMINASTI III 140,1054 WR,AMSTERDAM,NL,,,,,
231448,STICHTING NIEUW ENSEMBLE,Keizersgracht 261,1016 EC,Amsterdam -  HOLLAND,NL,,,,,
231449,FAPECHIL LABORATORIES DISTRIBUTION,"5, AVENUE DU HOGGAR",91940,LES ULIS,FR,0033 1 69 10,1 69 10 91 55,accueil@fldlabo.com,,
231450,KIT-KONINKLIJK INSTITUUT VOOR TROPE,"GOVERT FLINCKSTRAAT, 37-A",1072 EC,AMSTERDAM -  HOLANDA,NL,,,,,
231451,ORCHESTRA FILARMONICA DELLA SCALA,PIAZZA A. DIAZ 6,20123,MILANO - ITALIA,IT,,,,,
231452,HELENA ELISABETH RASKER,HONINGERDIJK 51b,3063 AJ,ROTTERDAM - HOLANDA,NL,,,,,
231453,MICHAEL BREU,SCHLÜTERSTR. 53,10629,BERLIN - ALEMANHA,DE,,,,,
231456,VÉRONIQUE GENS,5 place Emile Sarradin,44000,Nantes - França,FR,,,,,
231457,JONATHAN  BURROWS,"8 CLEMENCE COURT, LYNTON ROAD",N8 8 SP,LONDON - UNITED KINGDOM,GB,,,,,
231458,JAN RITSEMA,KONINGSLAAN 144/12,1190,BRUSSELS - BELGIUM,BE,,,,,
231459,COMPANIE THOMAS LEHMEN,"HASENHEIDE, 12",10967,BERLIN,DE,,,,,
231460,ANDANTE OPER E& CONCERT,AN DER REHWIESE 10,81375,MUNIQUE,DE,,,,,
231461,CUMULUS BUSINESS MEDIA LTD,"ROCKWOOD HOUSE,PERRYMOUNT ROAD",RH163DH,HAYWARDS HEATH,GB,4.41444E+11,4.41444E+11,,,
231462,JOHN INNES CENTRE,"NORWICH RESEARCH PARK, COLNEY",NR4 7UH,NORWICH,GB,,,,,
231463,THE LIBRARY ASSOCIATION,7 RIDGMOUNT STREET,WCE1E7AE,LONDON,GB,,4.42073E+11,,,
231464,KARIN WALLEN-TEA TEX,,13794,Vasterhaninge,SE,,,,,
231465,DAVID JONES,"MIHHBANK,",SWIP4 RTE,LONDON - UNITED KINGDOM,GB,,,,,
231466,JOHN TILBURY,158 MIDDLE STREET,CT 146 LW,KENT - UNITED KINGDOM,GB,,,,,
231467,TOMOKO MUKAIYAMA,Barcelonaplein 5,1019 LX,AMSTERDAM - HOLANDA,NL,,,,,
231468,PEDER FREIIJI,"TRIANGELVÄGEN 4,",12232,ENSKEDE - SWEDEN,SE,,,,,
231469, RIJKSMUSEUM,Postbus 74888,1070 DN,Amsterdam,NL,,,,,
231470,ADAM WHOLE,86 MILL HILL ROAD,W3 8JJ,LONDON,GB,,,,,
231471,BARRY LYNDON TRAVEL SRL,"CORSO GIULIO CESARE, 29/E",10152,TORINO,IT,,,,,
231472,CAMPUS REISEBURO,Auf Der Morgenstelle 26,72076,Tuebingen,DE,07071-66052,07071-66082,,,
231476,"Peter HallBartlett School of Planning, UCL",22 Gordon St.,WC1 0QB,London,GB,,,,,
231477,Bernardo Secchi,Corso di Porta Ticinese 65,20123,Milano - Itália,IT,,,,,
231478,VIVACE AGENCIA MUSICAL,"CONDE XIQUENA, 15 - 2º DCHA",28004,MADRID,ES,,,,,
231479,JON ERIK OLOF BERGLUND,UNDERSTENSVÄGEN 51 121 52,10000,JOHANNESHOV - STOCKOLM - SUÉCIA,SE,,,,,
231480,FOTOFLASH,Fondamenta Ormesini 2802,30100,Cannaregio - VENEZIA,IT,,,,,
231481,Nicolás Extremera Tapia,"6 Placeta del Hospicio Viejo,",10000,GRANADA - ESPANHA,ES,,,,,
231482,PLAYBACK HD,422 Lanark Road West -  Balerno,14 5SN,Edinburgh,GB,,,,,
231483,MIND YOUR OWN MUSIC LTD,"BAGBOROUGH CORNER HOUSE, WESTWOOD,",TA4 3HQ,SOMERSET,GB,,,,,
231485,LA POSADA DE ALAMEDA,"CALLE GRANDE, 34 - ALAM. DEL VALLE",28749,MADRID,ES,,,,,
231486,ERIK BERGLUND EB DESIGN,RUDDAMMSV,11421,STOCKHOLM,SE,,,,,
231488,EUROPEAN S.MATHEM.THEOR.BIOLOGYCENTRE HOSPITALIER REGIONAL,UNIVERSITAIRE DE GRENOIBLE,38700,LA TRONCHE,FR,,,,,
231489,VITRO SOCIEDAD ANONIMA,Apartado nº1286 F.D.,28080,Madrid,ES,902 101 686,902 158 207,,,
231490,ROSCO IBERICA,"C/Oro 76,28770 Colmenar Viejo",28012,MADRID,ES,34 918 473 900,34 918 463 634,,,
231491,KÜNSTLERHAUS MOUSONTURM FRANKFURT,"WALDSCHMIDSDTSTRASSE, 6",60314,FRANKFURT,DE,,,,,
231492,THE ECONOMIST NEWSPAPER LTD,"15, REGENT STREET",SW1Y 4LR,LONDON,GB,,,,,
231493,FUNDACIO CATALUNYA-PORTUGAL,"PARIS, 209, 2n 2a",8008,BARCELONA,ES,0034-93-2179358,0034-93-2370640,,,
231495,IFFA CREDO,Domain des Oncins / BP 0109-Saint-G,69592,L´ARBRESLE Cedex FRANCE,FR,04 74 01 69 69,04 74 01 69 99,,,
231496,CHRISTOPHE EINHORN,"25 RUE KAGENECK,",67000,SRASBOURG,FR,,,,,
231497,EJIRI NAMI,"Grabenstr., 4",64546,MOERFELDEN - Deutschland,DE,,,,,
231498,IPS PRODUCT SUPPLIES LTD,PO Box 6655,NN9 5YH,WELLINGBOROUGH,GB,,,,,
231499,ASS.EURO-MEDITARR.BIOMATHÉMATIQUES,132 AVENUE HENRI VARAGNAT,93143,BONDY,FR,,,,,
231500,Philippe Vannier,"25, Rue des Fusillés",22440,PLOUFRAGAN - FRANCE,FR,,,,,
231501,JOAN CABERO PUEYO,C/ PEÑOTE 25,28270,COLMENAJERO (MADRID) -SPAIN,ES,,,,,
231502,YVES MATILLONANAES,"159, RUE NATIONALE",75640,PARIS CEDEX 13,FR,,,,,
231503,JAMES GOLDBERGANAES,"159, RUE NATIONALE",75640,PARIS CEDEX 13,FR,,,,,
231504,MALCOLM STAMPTHE NORFOLK & NORWICH HOSPITAL,BRUNSWICK ROAD,NR1 3SR,NORWICH - UK,GB,,,,,
231505,Nyla van Ingen,Reichenbachstr. 7,80469,MÜNCHEN - Deutschland,DE,,,,,
231506,Neil Varon,"In den Kämpen, 27",57271,HILCHENBACH - Deutschland,DE,,,,,
231507,CHARLOTTE MÜLLER PERRIER,"VIA RICORDI 11,",20131,MILANO - ITALIA,IT,,,,,
231508,IDIAAL ARTIST MANAGEMENT,NICOLAAS MAESSTRAAT,1071 RH,AMSTERDAM,NL,,,,,
231509,WORLD UNITOURS S.A.S.,"Via G. Ripamonti, 213",20141,Milano,IT,00 39 02 5730,00 39 02 57303267,,,
231510,Jean-Marie Gourreau,"4, Rue Jean Jaurès",92270,BOIS-COLOMBES - FRANCE,FR,,,,,
231511,JOLLY HOTEL,"Via Messina, 626/8 - Loc. Ognina",95126,CATANIA,IT,,,,,
231512,PETER PAN Viaggi di ETI srl,"Mi-C.so Genova, 3",0,MILAO,IT,,,,,
231513,BIOLINK 2000 S.L.,"C/ MARIE CURIE, S/N MÓD. B/006",8042,BARCELONA,ES,+34 93 2769850,+34 93 2917731,,,
231514,FRONTIER SCIENTIFIC EUROPE LTD,Carnforth,LA6 1DE,Lancashire,GB,+44 1524730551,+44 1524730551,,,
231515,BFI OPTILAS,Isabel Colbrand 6 - 4,28050,Madrid,ES,+34 91 453 11 60,916626837,Antonio.Castelo@bfioptilas.com,,
231516,MONOCHROM GMBH,"KONLGSTOR, 14 A",34117,KASSEL,DE,0049 561 935190,0049 561 9351919,,,
231517,CHRISTOPH TANNERT,Künstlerhaus Bethanien - Mariannenp,10997,Berlin - Alemanha,DE,030-616 9030,,,,
231518,"BETA TECHNOLOGY, LTD","BARCLAY COURT, DOMCASTER CARR",DN4 5HZ,DONCASTER,GB,,,,,
231519,ACCELRYS LTD.,CAMBRIDGE CITY OFFICE,5148,CAMBRIDGE,GB,,,,,
231520,PUF-Presses Universitaires de Frnce,"6, Avenue Reille",75685,PARIS CEDEX,FR,,,,,
231521,CARINA REY MARTIN,C/ PEDRELL 34 4º PORTA 18,8032,BARCELONA,ES,,,,,
231522,GREGG WHELAN,"FLAT 8, 19 PRESTON PARK AVENUE,",BNI 6 HL,BRIGHTON - U. K.,GB,,,,,
231523,GARY WINTERS,21 ARDESSIE PLACE,G20 8ER,GLASGOW - SCOTLAND,GB,,,,,
231524,ADRIAN HEATHFIELD,377 KENNINGTON ROAD,SE11 4PT,LONDON - UK,GB,,,,,
231525,THE PRIVATE CAR COMPANY,Kornblomstvej 4,2300,Kobenhavn S,DK,,,,,
231526,STEFAN KAEGI,WALDSCHMIDTSTR. 4,60316,FRANKFURT/M. - ALEMANHA,DE,,,,,
231527,NIKOLAUS MÜLLER-SCHÖLL,ROHRBACHSTR. 18,60389,FRANKFURT/M. - GERMANY,DE,,,,,
231528,R&D SYSTEMS EUROPE LTD,19 BARTON LANE,OX14 3NB,ABINGDON,GB,,,,,
231529,HEALTH SERVICES MANAGEMENT OY,KISKONTIE 17 A 7,280,HELSINKI,FI,,,,,
231530,POLYSCIENCES EUROPE GmbH,Handelsstr 3,69214,EPPELHEIM,DE,4.96222E+11,6221764620,info@polysciences.de,,
231531,Dienststelle Sta. Kunstsammlungen,Stauffenbergallee 2,1099, Dresden,DE,,,,,
231532,OXFORD PUBLISHING LIMITED,Great Claredon Street,0,OXFORD GB,GB,,,royalties.uk@oup.com,,
231533,STIFTELSEN BAK-TRUPPEN,BALDERSG.11 - V/HOLM,263,OSLO,NO,,,,,
231534,Éditions H. Vial,8 rue des Moines,91410,Dourdan Cedex,FR,,,,,
231535,ARS LITURGICA KUNST. MARIA LAACH,EIGENTUMSVORBEHALT GEMAB § 455 BGB,0,HAMBURG,DE,,,,,
231537,Karl Burnett,VIA TOSCHI 18,42100,REGGIO EMILIA - ITALIA,IT,,,,,
231538,CONSTANTINE LTD,20-26 SANGDATE STREET,SE15 1LE,LONDON,GB,44 020 7732 8123,44 020 7732 2631,chrisw@const.co.uk,,
231539,JAN RITSEMA/RITSEMA TRADING,ZUILENSTRAAT,3512 NA,UTRECHT,NL,,,,,
231540,PHILIP BERMAN,122 LEINSTER ROAD,0,DUBLIN 6 - IRELAND,GB,,,,,
231542,LE KWATTCHEZ ALAIN & VÉRONIQUE SOLER,"670, CHEMIN DU MAS PHILIPPE",34270,ST MATHIEU DE TRÉVIERS - FRANCE,FR,,,,,
231543,Centro Livro Disco Líng Portuguesa,Postfach 100839,60008,FRANKFURT AM MAIN - ALEMANHA,DE,,,,,
231544,TOR LINDSTRAND,DR. ABELINS GATA 3 N.B.,11853,STOCKHOLM - SWEDEN,SE,,,,,
231545,EDITIONS DU PERRON SA,Rue Parc 44-Parc industriel d'Alleu,4432,ALLEUR - LIÈGE - BELGIQUE,BE,32-4-2470036,32-4-2470158,,,
231546,Thames & Hudson,44 Clockhouse Road,GU14 7QZ,Farnborough - Hants - UNITED KINGDO,GB,,,,,
231547,Vivendi Universal Education France,27 Rue de la Glacière,75013,PARIS,FR,,,,,
231548,GRAND MAGASIN,"46, RUE VAILLANT COUTURIER",94140,ALFORTVILLE - FRANCE,FR,,,,,
231549,Blackwall Green,133 Houndsditch,EC3A 7AH,London,GB,00-44-207-234,00-44-207-2434348,,,
231551,LATITUDE FORTY TRAVEL AGENTS,"13 Beauchamp Place, Knightsbridge",SW3 INQ,LONDON,GB,351 02075813104,351 02075895409,travel@latitude40.fsnet.co.uk,,
231552,BRUMENAU REISENHISPANO TOURS,TerofalstraBe 10a,80689,München,DE,351 089 2355660,351 089 23556622,,www.hispano-tours.de,
231553,MARTEN SPANGBERG/ABJECTION IND,DR ABELINSGATA 3 NB,11853,STOCKHOLM - SWEDEN,SE,,,,,
231554,"Kluwer Academic Publishers, B.V.",VAN STRAATALEN - P.O.BOX 17,3300 AA,DORDRECHT - THE NEDERLANDS,NL,,,,,
231555,The Wallace Collection,Hertford House - Manchester Square,W1M 6BN,London - England,GB,00-44-207-935,00-44-207-2242155,,,
231556,Cecil Higgins,Art Gallery - Castle Lane,MK40 3RP,Bedford - England,GB,00-44-123-421,00-44-123-4327149,,,
231557,Musée Fabre,"13, rue Montpellieret",34000,Montpellier - France,FR,00-33-4-67148301,00-33-4-67660920,,,
231558,O.C.D.E.-ORG COOP DÉVÉL ÉCONOMIQUESCENTRE DE DÉVÉLOPPEMENT,"2, Rue André Pascal",75116,PARIS CEDEX - FRANCE,FR,33 01 45248497,33 01 45248464,,,
231559,FRANK PETER ZIMMERMANN,"Osterriethweg 15A, D -",50995,Köln Hahnwald - Germany,DE,,,,,
231560,HUELGAS ENSEMBLE,BELVEDERESTRAAT 27,1050,BRUXELLES,BE,,,,,
231561,"AIJONMUSIC, S.A.","Goya 67, 1º dcha",28001,MADRID,ES,,,,,
231562,STAATLICHE KUNTSAMMLUNGEN DRESDEN,"TACHENBERG, 2",1006,DRESDEN,DE,,,yvonne.brandt@skd.museum,,
231563,JEAN CLAUDE CASADESUS,2 RUE DE STEINKERQUE,75018,PARIS,FR,,,,,
231564,Joan-Enric Lluna,"Av. Santa Maria, 3 - Puerta 7",46133,Meliana (Valencia) - Espanha,ES,,,,,
231565,KONZERTDIREKTION HANS ULRICH SCHMID,"SCHMIEDESTR, 8",30016,HANNOVER - ALEMANHA,DE,,,,,
231566,L.G.D.J. Monchrestien,"31, Rue Falguière",75741,Paris Cedex 15 - France,FR,,,,,
231567,CAOIMHIN MAC GIOLLA LÉITHDEPARTMENT OF MODERN IRISH,UNIVERSITY COLLEGE DUBLIN,,BELFIELD-DUBLIN 4,IE,,,,,
231568,ADL MANAGEMENT,2 COTTAGE MILHALL FARM HOUSE,FK7 7LP,STIRLING,GB,,,,,
231569,NELSON THORNES LTD,Delta Place,GL53 7TH,Gloucestershire,GB,,,agoodhead@nelsonthornes.com,e-mail,
231570,JOERG HOEHFELDINSTITUTE FOR CELL BIOLOGYUNIVERSITY BONN,ULRICH-HABERLAND - STR. 61a,53121,BONN,DE,,,,,
231571,THE BRIDGEMAN ART LIBRARY,17-19 Garway Road,W2 4PH,London,GB,44-207-7274065,44-207-7928509,email london@bridgeman.co.uk,,
231572,RICHARD J. WHITESCHOOL OF BIOLOGICAL SCIENCES,UNIVERSITY OF SOUTHAMPTON,SO16 7PX,SOUTHAMPTON,GB,,,,,
231573,PEPROTECH EC LTD.,29 Margravine Road,W6 8LL,London,GB,4.42076E+11,2076103430,info@peprotech.co.uk,,
231574,ALBERT FRIEDLANDER,WESTMINSTER SYNAGOGUE KENT HOUSE,SW7 1BX,RUTLAND GARDENS             LONDON,GB,,,,,
231575,DALIL BOUBAKEUR,INST. MUSULMAN DE LA MOSQ. DE PARIS,75005,   Paris,FR,,,,,
231576,LUIGI BERLINGUER,"PLAZA INDIPENDENZA, 6",185, ROMA,IT,,,,,
231578,BJORN LOMBORGUniversity of Aarhus,Nordre Ringgade 1,8000,Aarhus C,DK,,,,,
231579,FRANÇOIS GROSInstitut de France Aca. des Scie.,Quai de Conti 23,75006,Paris,FR,,,,,
